,EE_afrr_up_activ,EE_afrr_down_activ,LV_afrr_up_activ,LV_afrr_down_activ,LT_afrr_up_activ,LT_afrr_down_activ,EE_afrr_up_min_bid,EE_afrr_up_max_bid,EE_afrr_down_min_bid,EE_afrr_down_max_bid,LV_afrr_up_min_bid,LV_afrr_up_max_bid,LV_afrr_down_min_bid,LV_afrr_down_max_bid,LT_afrr_up_min_bid,LT_afrr_up_max_bid,LT_afrr_down_min_bid,LT_afrr_down_max_bid,EE_afrr_up_price,EE_afrr_down_price,LV_afrr_up_price,LV_afrr_down_price,LT_afrr_up_price,LT_afrr_down_price,EE_procur_FCR_price,EE_procur_afrr_up_price,EE_procur_afrr_down_price,EE_procur_mfrr_up_price,EE_procur_mfrr_down_price,LV_procur_FCR_price,LV_procur_afrr_up_price,LV_procur_afrr_down_price,LV_procur_mfrr_up_price,LV_procur_mfrr_down_price,LT_procur_FCR_price,LT_procur_afrr_up_price,LT_procur_afrr_down_price,LT_procur_mfrr_up_price,LT_procur_mfrr_down_price,EE_procur_FCR_vol,EE_procur_afrr_up_vol,EE_procur_afrr_down_vol,EE_procur_mfrr_up_vol,EE_procur_mfrr_down_vol,LV_procur_FCR_vol,LV_procur_afrr_up_vol,LV_procur_afrr_down_vol,LV_procur_mfrr_up_vol,LV_procur_mfrr_down_vol,LT_procur_FCR_vol,LT_procur_afrr_up_vol,LT_procur_afrr_down_vol,LT_procur_mfrr_up_vol,LT_procur_mfrr_down_vol,EE_imb_MW,LV_imb_MW,LT_imb_MW,EE_mfrr_SA_up_activ,EE_mfrr_SA_down_activ,LV_mfrr_SA_up_activ,LV_mfrr_SA_down_activ,LT_mfrr_SA_up_activ,LT_mfrr_SA_down_activ,EE_mfrr_SA_up_min_bid,EE_mfrr_SA_up_max_bid,EE_mfrr_SA_down_min_bid,EE_mfrr_SA_down_max_bid,LV_mfrr_SA_up_min_bid,LV_mfrr_SA_up_max_bid,LV_mfrr_SA_down_min_bid,LV_mfrr_SA_down_max_bid,LT_mfrr_SA_up_min_bid,LT_mfrr_SA_up_max_bid,LT_mfrr_SA_down_min_bid,LT_mfrr_SA_down_max_bid,EE_mfrr_SA_up_vol,EE_mfrr_SA_down_vol,LV_mfrr_SA_up_vol,LV_mfrr_SA_down_vol,LT_mfrr_SA_up_vol,LT_mfrr_SA_down_vol,EE_up_sa_cbmp,EE_up_da_cbmp,EE_down_sa_cbmp,EE_down_da_cbmp,LV_up_sa_cbmp,LV_up_da_cbmp,LV_down_sa_cbmp,LV_down_da_cbmp,LT_up_sa_cbmp,LT_up_da_cbmp,LT_down_sa_cbmp,LT_down_da_cbmp,EE_dsb,LV_dsb,LT_dsb,10YLT-1001A0008Q_DA_eurmwh
2025-02-09 13:45:00,,,,,0.0,10.4,145.77,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.74,19.447,52.575,0.0,0.5,0.0,2.75,0.0,110.0,135.03,778.07,20.9,20.9,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,44.0,2.0,170.0,137.0,872.0,463.0,-30.0,0.0,-30.0,0.0,-30.0,,-30.0,,-30.0,,-30.0,,-1.0,-1.0,1.0,85.03
2025-02-09 14:00:00,0.0,8.896,,,0.0,12.75,145.07,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,173.04,147.0,20.7,11.14,7.33,173.04,0.0,0.0,11.14,7.33,173.04,0.0,0.0,11.14,7.33,18.0,36.0,36.0,203.0,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,524.0,440.0,59.849,20.345,56.86,0.0,0.0,0.0,7.5,0.0,110.0,146.6,778.07,14.58,19.53,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,13.28,36.0,31.0,170.0,137.0,804.0,522.0,-30.0,0.0,-30.0,0.0,-30.0,,-30.0,,-30.0,,-30.0,,-1.0,-1.0,1.0,96.6
2025-02-09 14:15:00,0.475,4.264,,,0.0,11.38,145.26,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,170.53,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.412,17.577,60.875,0.0,0.0,0.0,7.5,0.0,110.0,146.6,778.07,14.58,19.1,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,13.28,36.0,31.0,170.0,137.0,804.0,524.0,-30.0,0.0,-30.0,0.0,-30.0,,-30.0,,-30.0,,-30.0,,-1.0,-1.0,1.0,96.6
2025-02-09 14:30:00,8.677,0.0,,,0.82,4.85,144.49,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,233.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.863,14.279,55.383,0.0,1.75,0.0,10.75,0.0,110.0,146.6,778.07,14.58,20.67,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,13.28,36.0,31.0,170.0,137.0,804.0,525.0,-30.0,0.0,-30.0,0.0,-30.0,,-30.0,,-30.0,,-30.0,,-1.0,-1.0,1.0,96.6
2025-02-09 14:45:00,8.98,0.0,,,2.5,1.1,144.42,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,233.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.382,10.971,51.5,0.0,3.25,0.0,34.25,0.0,70.0,146.6,778.07,14.58,19.39,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,13.28,36.0,31.0,260.0,137.0,804.0,525.0,-20.0,0.0,-20.0,0.0,-20.0,,-20.0,,-20.0,,-20.0,,-1.0,-1.0,1.0,96.6
2025-02-09 15:00:00,0.163,7.278,,,0.25,10.18,145.93,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,170.25,14.78,,,,,173.04,164.2,20.7,11.14,5.02,173.04,0.0,0.0,11.14,5.02,173.04,0.0,0.0,11.14,5.02,18.0,36.0,36.0,203.0,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,524.0,440.0,47.65,19.606,49.683,0.0,1.75,0.0,43.25,0.0,50.0,179.27,778.07,14.54,20.06,124.0,325.07,19.83,20.87,0.0,604.32,-60.0,13.28,37.0,31.0,170.0,177.0,714.0,664.0,-40.0,0.0,-40.0,0.0,-40.0,,-40.0,,-40.0,,-40.0,,-1.0,-1.0,1.0,159.22
2025-02-09 15:15:00,4.461,0.109,,,10.25,0.35,144.36,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,212.43,19.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.568,13.982,52.078,0.0,7.75,0.0,44.25,0.0,55.5,179.27,778.07,14.54,19.91,124.0,325.07,19.83,20.87,0.0,604.32,-60.0,13.28,37.0,31.0,170.0,177.0,714.0,669.0,-40.0,0.0,-40.0,0.0,-40.0,,-40.0,,-40.0,,-40.0,,-1.0,-1.0,1.0,159.22
2025-02-09 15:30:00,3.361,0.0,,,14.75,0.0,145.28,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,214.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.837,6.84,33.365,0.0,1.75,0.0,33.25,0.0,50.0,179.27,778.07,14.54,20.45,124.0,325.07,19.83,20.87,0.0,604.32,-60.0,13.28,37.0,31.0,170.0,177.0,714.0,668.0,-40.0,0.0,-40.0,0.0,-40.0,,-40.0,,-40.0,,-40.0,,-1.0,-1.0,1.0,159.22
2025-02-09 15:45:00,1.638,0.494,,,10.1,0.0,144.08,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,179.85,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.218,7.819,12.823,0.0,4.5,0.0,44.25,0.0,0.0,179.27,778.07,14.54,19.63,124.0,325.07,19.83,20.87,0.0,604.32,-60.0,13.28,37.0,31.0,260.0,177.0,714.0,673.0,14.54,0.0,14.54,0.0,14.54,,14.54,,14.54,,14.54,,-1.0,-1.0,1.0,159.22
2025-02-09 16:00:00,0.0,9.128,,,0.35,10.25,145.67,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,173.04,192.8,20.7,14.18,5.02,173.04,0.0,0.0,14.18,5.02,173.04,0.0,0.0,14.18,5.02,18.0,36.0,36.0,203.0,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,524.0,440.0,24.121,7.412,14.218,0.0,1.75,0.0,23.25,0.0,0.0,178.9,778.07,14.51,20.62,124.0,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,38.0,31.0,112.0,197.0,714.0,676.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,1.0,200.03
2025-02-09 16:15:00,2.103,2.382,,,1.82,3.3,145.83,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,194.96,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.302,10.889,19.755,0.0,0.0,0.0,36.25,0.0,0.0,178.9,778.07,14.51,19.58,124.0,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,38.0,31.0,112.0,197.0,714.0,676.0,19.83,0.0,19.83,0.0,19.83,-10.0,19.83,-10.0,19.83,,19.83,,-1.0,-1.0,1.0,200.03
2025-02-09 16:30:00,9.0,0.0,,,12.45,0.0,145.96,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,234.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.325,3.244,8.215,0.0,1.75,0.0,40.75,0.0,0.0,178.9,778.07,14.51,20.98,124.0,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,38.0,32.0,112.0,197.0,714.0,679.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,1.0,200.03
2025-02-09 16:45:00,4.101,0.79,,,14.38,0.0,144.13,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,201.92,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.749,2.483,-10.07,0.0,1.75,0.0,22.0,0.0,0.0,178.9,778.07,14.51,20.77,124.0,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,38.0,32.0,112.0,197.0,714.0,679.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,200.03
2025-02-09 17:00:00,0.0,9.223,,,2.15,2.12,144.88,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,173.04,229.5,20.7,24.52,5.02,173.04,0.0,0.0,24.52,5.02,173.04,0.0,0.0,24.52,5.02,18.0,36.0,36.0,203.0,0.0,29.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,524.0,440.0,18.683,12.363,-11.9,0.0,0.0,0.0,2.5,0.0,0.0,178.71,778.07,14.49,19.56,130.55,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,29.0,32.0,86.0,197.0,827.0,722.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,325.07
2025-02-09 17:15:00,0.0,8.344,,,2.35,0.12,144.06,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.721,6.937,-4.705,0.0,0.0,0.0,2.5,0.0,0.0,178.71,693.01,14.49,20.45,130.55,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,29.0,32.0,86.0,197.0,827.0,722.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,325.07
2025-02-09 17:30:00,4.002,0.314,,,5.52,0.0,144.98,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,207.72,18.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.077,2.443,-7.455,0.0,0.0,0.0,10.25,0.0,0.0,178.71,693.01,14.49,20.65,130.55,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,29.0,32.0,86.0,197.0,827.0,724.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,325.07
2025-02-09 17:45:00,6.422,0.06,,,10.52,0.0,145.36,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,229.15,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.783,-2.793,-13.525,0.0,2.0,0.0,4.75,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-90.0,13.28,29.0,33.0,86.0,197.0,827.0,734.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,1.0,-1.0,325.07
2025-02-09 18:00:00,0.0,7.6,,,1.7,5.1,144.5,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.69,,,,,2125.89,216.3,20.7,22.49,20.7,2125.89,0.0,0.0,22.49,20.7,2125.89,0.0,0.0,22.49,20.7,18.0,36.0,36.0,203.0,34.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,515.0,450.0,10.707,1.517,-1.23,0.0,0.0,0.0,0.25,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-100.0,13.28,57.0,82.0,86.0,197.0,825.0,734.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,207.59
2025-02-09 18:15:00,0.0,6.528,,,0.0,5.65,144.24,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.185,1.585,1.548,0.0,0.0,2.5,0.0,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-100.0,13.28,32.0,48.0,86.0,197.0,825.0,737.0,130.55,0.0,130.55,0.0,130.55,,130.55,,130.55,,130.55,,-1.0,1.0,1.0,207.59
2025-02-09 18:30:00,1.987,0.475,,,0.0,5.05,145.16,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,166.85,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.013,3.131,4.535,0.0,0.25,0.0,6.5,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-100.0,13.28,38.0,42.0,86.0,197.0,825.0,738.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,1.0,1.0,207.59
2025-02-09 18:45:00,3.239,0.0,,,0.0,6.25,144.72,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,193.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.536,3.619,2.815,0.0,0.25,0.0,4.25,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-100.0,13.28,38.0,42.0,86.0,197.0,825.0,738.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,1.0,1.0,207.59
2025-02-09 19:00:00,1.879,0.414,,,0.0,0.0,145.07,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,216.39,19.23,,,,,2125.89,199.3,20.7,21.82,20.7,2125.89,0.0,0.0,21.82,20.7,2125.89,0.0,0.0,21.82,20.7,18.0,36.0,36.0,191.0,32.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,527.0,452.0,-3.01,3.014,1.388,0.0,0.0,0.0,2.25,0.0,0.0,178.71,693.01,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,15.0,88.0,77.0,197.0,862.0,633.0,20.87,0.0,20.87,0.0,20.87,,20.87,,20.87,,20.87,,1.0,-1.0,1.0,240.01
2025-02-09 19:15:00,2.846,0.0,,,0.0,0.0,145.56,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,168.96,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.801,5.615,-3.86,0.0,0.0,0.0,6.5,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,15.0,88.0,77.0,197.0,862.0,630.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,240.01
2025-02-09 19:30:00,0.113,0.601,,,0.0,0.0,144.71,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,145.13,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085,6.518,-6.54,0.0,0.25,0.0,0.5,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,14.0,48.0,77.0,197.0,862.0,627.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,240.01
2025-02-09 19:45:00,0.916,1.202,,,0.0,0.0,145.26,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,206.14,19.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.681,9.639,-3.97,0.0,0.25,0.0,4.75,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,11.0,48.0,77.0,197.0,862.0,624.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,240.01
2025-02-09 20:00:00,9.249,0.0,,,0.0,0.0,144.02,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,234.03,0.0,,,,,2125.89,171.0,20.7,20.43,20.7,2125.89,0.0,0.0,20.43,20.7,2125.89,0.0,0.0,20.43,20.7,18.0,36.0,36.0,191.0,33.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,527.0,451.0,-21.216,7.37,4.808,0.0,0.0,0.0,1.5,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,68.0,87.0,86.0,197.0,863.0,625.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,1.0,-1.0,1.0,189.99
2025-02-09 20:15:00,8.081,0.0,,,0.0,0.0,144.05,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,230.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.383,8.79,-2.073,0.0,0.0,0.75,0.0,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,34.0,48.0,86.0,197.0,863.0,623.0,130.55,0.0,130.55,0.0,130.55,,130.55,,130.55,,130.55,,1.0,-1.0,-1.0,189.99
2025-02-09 20:30:00,0.04,3.765,,,0.0,0.0,144.79,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,144.75,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.352,9.15,-14.5,3.5,0.0,6.5,0.0,11.5,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,37.0,47.0,86.0,197.0,863.0,619.0,178.71,0.0,178.71,0.0,178.71,,178.71,,178.71,,178.71,,1.0,-1.0,-1.0,189.99
2025-02-09 20:45:00,1.218,0.101,,,0.0,0.0,145.61,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,208.13,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,11.162,-7.815,0.0,0.0,6.5,0.0,8.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,37.0,47.0,86.0,287.0,863.0,610.0,168.9,0.0,168.9,0.0,168.9,,168.9,,168.9,,168.9,,1.0,-1.0,-1.0,189.99
2025-02-09 21:00:00,6.709,1.692,,,0.0,0.0,144.91,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,232.43,14.76,,,,,2125.89,138.4,20.7,18.31,20.7,2125.89,0.0,0.0,18.31,20.7,2125.89,0.0,0.0,18.31,20.7,18.0,36.0,36.0,191.0,35.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,527.0,448.0,-29.6,6.148,-3.103,0.0,0.0,6.5,0.0,8.75,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,32.0,60.0,177.0,893.0,574.0,168.9,0.0,168.9,0.0,168.9,,168.9,,168.9,,168.9,,1.0,-1.0,-1.0,200.03
2025-02-09 21:15:00,0.0,9.239,,,0.0,0.0,145.74,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.541,6.838,-19.905,0.0,0.0,6.5,0.0,7.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,32.0,60.0,177.0,893.0,579.0,168.9,0.0,168.9,0.0,168.9,,168.9,,168.9,,168.9,,-1.0,-1.0,-1.0,200.03
2025-02-09 21:30:00,2.823,1.436,,,0.0,0.0,145.73,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,177.48,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.973,9.979,-20.263,0.0,0.25,0.0,1.0,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,43.0,60.0,177.0,893.0,585.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,200.03
2025-02-09 21:45:00,0.854,0.316,,,0.0,0.0,145.73,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,156.92,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.842,8.313,-14.305,0.0,0.0,0.0,1.5,0.0,0.0,178.71,687.52,14.49,40.0,130.55,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,73.0,78.0,60.0,267.0,893.0,588.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,200.03
2025-02-09 22:00:00,3.431,0.0,,,0.0,0.0,145.96,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,176.25,0.0,,,,,2125.89,100.8,28.1,15.3,20.7,2125.89,0.0,0.0,15.3,20.7,2125.89,0.0,0.0,15.3,20.7,18.0,36.0,35.0,191.0,37.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,527.0,447.0,3.219,3.18,-2.288,0.0,0.25,0.0,14.5,0.0,0.0,178.71,687.52,-0.13,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,46.0,95.0,177.0,909.0,568.0,20.87,0.0,20.87,0.0,20.87,,20.87,,20.87,,20.87,,-1.0,-1.0,-1.0,159.22
2025-02-09 22:15:00,0.48,0.621,,,0.0,0.0,145.07,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,145.06,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.546,5.97,-4.13,0.0,0.25,0.0,14.0,0.0,0.0,178.71,687.52,-0.11,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,46.0,95.0,177.0,909.0,569.0,,,,,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,159.22
2025-02-09 22:30:00,0.0,7.101,,,0.0,0.0,145.0,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.961,7.801,-5.01,0.0,0.25,0.0,8.75,0.0,0.0,178.71,687.52,-89.0,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,48.0,95.0,177.0,909.0,570.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,159.22
2025-02-09 22:45:00,0.0,8.943,,,0.0,0.0,144.97,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,0.0,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.248,11.535,4.068,0.0,0.25,0.0,15.5,0.0,0.0,178.71,687.52,-89.0,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,38.0,48.0,95.0,267.0,909.0,572.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,1.0,159.22
2025-02-09 23:00:00,1.416,1.388,,,0.0,0.0,144.88,234.03,14.49,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,146.91,14.79,,,,,2125.89,83.3,41.0,11.14,20.7,2125.89,0.0,0.0,11.14,20.7,2125.89,0.0,0.0,11.14,20.7,18.0,36.0,36.0,191.0,37.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,527.0,446.0,5.819,-2.205,0.243,0.0,0.25,0.0,13.75,0.0,0.0,178.71,687.52,-89.0,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,32.0,45.0,153.0,177.0,909.0,573.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,1.0,156.04
2025-02-09 23:15:00,1.197,0.024,,,0.0,0.0,145.57,234.03,5.0,20.0,124.0,325.07,19.83,20.87,0.0,0.0,0.0,0.0,145.53,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.814,0.617,4.693,0.0,0.25,0.0,25.25,0.0,0.0,178.71,687.52,0.54,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,32.0,43.0,153.0,177.0,909.0,574.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,1.0,156.04
2025-02-09 23:30:00,0.0,4.649,,,0.0,0.0,145.63,234.03,14.49,20.0,124.0,325.07,19.83,20.87,750.0,750.0,-250.0,-250.0,0.0,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.097,4.41,-0.255,0.0,0.25,0.0,17.25,0.0,0.0,178.71,687.52,-0.81,40.0,124.0,325.07,19.83,20.87,0.0,604.32,-30.0,42.75,32.0,43.0,153.0,177.0,909.0,573.0,19.83,0.0,19.83,0.0,19.83,,19.83,,19.83,,19.83,,-1.0,-1.0,-1.0,156.04
